person	personLabel	SALproposed	proposergender	SALsignatorypersonalLabel	SALsignatorypersonal	signgenderLabel	date
https://beyond-notability.wikibase.cloud/entity/Q864	Jocelyn Mary Catherine Toynbee			Martin Percival Charlesworth	https://beyond-notability.wikibase.cloud/entity/Q1519	man	1942-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q862	Kathleen Major			George Sperling Dixon	https://beyond-notability.wikibase.cloud/entity/Q1847	man	1942-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q862	Kathleen Major			William A. Cragg	https://beyond-notability.wikibase.cloud/entity/Q1848	man	1942-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q864	Jocelyn Mary Catherine Toynbee			John Allan	https://beyond-notability.wikibase.cloud/entity/Q1849	man	1942-02-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies			Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106	woman	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q858	Cecil Louisa Curle			Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q858	Cecil Louisa Curle			Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies			Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q858	Cecil Louisa Curle			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q858	Cecil Louisa Curle			Angus Graham	https://beyond-notability.wikibase.cloud/entity/Q1717	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q858	Cecil Louisa Curle			Charles Henry St John Hornby	https://beyond-notability.wikibase.cloud/entity/Q1778	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies			Harold John Edward Peake	https://beyond-notability.wikibase.cloud/entity/Q1781	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies			Emyr Estyn Evans	https://beyond-notability.wikibase.cloud/entity/Q1782	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q860	Margaret Davies			Herbert Henry Coghlan	https://beyond-notability.wikibase.cloud/entity/Q1783	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106	woman	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			Eric George Millar	https://beyond-notability.wikibase.cloud/entity/Q173	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			Winifred Lamb	https://beyond-notability.wikibase.cloud/entity/Q238	woman	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			Charles Clay	https://beyond-notability.wikibase.cloud/entity/Q318	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			Charles Reed Peers	https://beyond-notability.wikibase.cloud/entity/Q55	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	woman	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	woman	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			Mary Kitson Clark	https://beyond-notability.wikibase.cloud/entity/Q875	woman	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q710	Rachel Maxwell Hyslop			John William Walker	https://beyond-notability.wikibase.cloud/entity/Q1785	man	1942-10-29T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106	woman	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			Miles Crawford Burkitt	https://beyond-notability.wikibase.cloud/entity/Q244	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			signatory indecipherable	https://beyond-notability.wikibase.cloud/entity/Q47	t35858	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			Lily Frances Chitty	https://beyond-notability.wikibase.cloud/entity/Q867	woman	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			Joscelyn Plunket Bushe-Fox	https://beyond-notability.wikibase.cloud/entity/Q99	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			Joscelyn Plunket Bushe-Fox	https://beyond-notability.wikibase.cloud/entity/Q99	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			Gerald Clough Dunning	https://beyond-notability.wikibase.cloud/entity/Q1455	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			Denis Alfred Jex Buxton	https://beyond-notability.wikibase.cloud/entity/Q1459	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			George Hulbert Chettle	https://beyond-notability.wikibase.cloud/entity/Q1770	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			Henry John Randall	https://beyond-notability.wikibase.cloud/entity/Q1853	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			Henry John Randall	https://beyond-notability.wikibase.cloud/entity/Q1853	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			William Rees	https://beyond-notability.wikibase.cloud/entity/Q2313	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1119	Aileen Fox			Charles Kenneth Croft Andrew	https://beyond-notability.wikibase.cloud/entity/Q2314	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1675	Audrey Williams			Charles Kenneth Croft Andrew	https://beyond-notability.wikibase.cloud/entity/Q2314	man	1943-01-28T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker			Charles Clay	https://beyond-notability.wikibase.cloud/entity/Q318	man	1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker			Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	woman	1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker			Katherine Margaret Richardson	https://beyond-notability.wikibase.cloud/entity/Q712	woman	1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker			Cyril John Gadd	https://beyond-notability.wikibase.cloud/entity/Q1578	man	1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker			Edward Clive Rouse	https://beyond-notability.wikibase.cloud/entity/Q1774	man	1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q809	Barbara Parker			Samuel Henry Hooke	https://beyond-notability.wikibase.cloud/entity/Q1775	man	1943-02-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106	woman	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	man	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			Miles Crawford Burkitt	https://beyond-notability.wikibase.cloud/entity/Q244	man	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			James Berry	https://beyond-notability.wikibase.cloud/entity/Q278	man	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	man	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			signatory indecipherable	https://beyond-notability.wikibase.cloud/entity/Q47	t35858	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	man	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			Thomas Overbury	https://beyond-notability.wikibase.cloud/entity/Q1456	man	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	man	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			Henley Evans	https://beyond-notability.wikibase.cloud/entity/Q1771	man	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q807	Elsie Margaret Clifford			Eric Paul Baker	https://beyond-notability.wikibase.cloud/entity/Q1772	man	1943-05-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney			Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	man	1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney			George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	man	1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney			Joan Evans	https://beyond-notability.wikibase.cloud/entity/Q275	woman	1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney			Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	woman	1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney			James Gow Mann	https://beyond-notability.wikibase.cloud/entity/Q1433	man	1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney			Sidney Joseph Madge	https://beyond-notability.wikibase.cloud/entity/Q1663	man	1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney			Francis Wormald	https://beyond-notability.wikibase.cloud/entity/Q1769	man	1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q805	Margaret Dickens Whinney			George Hulbert Chettle	https://beyond-notability.wikibase.cloud/entity/Q1770	man	1944-01-13T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott			Jacquetta Hawkes	https://beyond-notability.wikibase.cloud/entity/Q106	woman	1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott			Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	man	1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott			Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149	man	1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott			Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259	man	1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott			Eliot Cecil Curwen	https://beyond-notability.wikibase.cloud/entity/Q260	man	1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott			Eliot Curwen	https://beyond-notability.wikibase.cloud/entity/Q797	man	1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott			Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	man	1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q804	Peggy Piggott			William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	man	1944-01-27T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison			Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	woman	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison			Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison			Claude Jenkins	https://beyond-notability.wikibase.cloud/entity/Q143	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison			Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q802	Mary Coate			George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison			Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q802	Mary Coate			Ernest Fraser Jacob	https://beyond-notability.wikibase.cloud/entity/Q305	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison			Ernest Fraser Jacob	https://beyond-notability.wikibase.cloud/entity/Q305	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison			Irene Josephine Churchill	https://beyond-notability.wikibase.cloud/entity/Q317	woman	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison			Charles Clay	https://beyond-notability.wikibase.cloud/entity/Q318	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q802	Mary Coate			Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	woman	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q802	Mary Coate			William Abel Pantin	https://beyond-notability.wikibase.cloud/entity/Q1419	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q803	Evelyn Mary Jamison			Ian Archibald Richmond	https://beyond-notability.wikibase.cloud/entity/Q1420	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q802	Mary Coate			John Reginald Homer Weaver	https://beyond-notability.wikibase.cloud/entity/Q1768	man	1944-05-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake			Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	woman	1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake			Cyril Thomas Flower	https://beyond-notability.wikibase.cloud/entity/Q336	man	1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake			Herbert Henry Edmund Craster	https://beyond-notability.wikibase.cloud/entity/Q375	man	1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake			Hubert Hall	https://beyond-notability.wikibase.cloud/entity/Q1252	man	1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake			William Thomas Mellows	https://beyond-notability.wikibase.cloud/entity/Q1758	man	1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q798	Joan Wake			Frederick William Bull	https://beyond-notability.wikibase.cloud/entity/Q1764	man	1944-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates			Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates			Cyril Fox	https://beyond-notability.wikibase.cloud/entity/Q149	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper			Walter Hindes Godfrey	https://beyond-notability.wikibase.cloud/entity/Q178	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper			Eliot Cecil Curwen	https://beyond-notability.wikibase.cloud/entity/Q260	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper			Walter Budgen	https://beyond-notability.wikibase.cloud/entity/Q268	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper			Ivan Donald Margary	https://beyond-notability.wikibase.cloud/entity/Q402	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates			Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709	woman	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates			Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates			Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates			William Francis Grimes	https://beyond-notability.wikibase.cloud/entity/Q1457	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q800	Margot Eates			Stephen Ranulph Kingdon Glanville	https://beyond-notability.wikibase.cloud/entity/Q1575	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper			Louis Francis Salzman	https://beyond-notability.wikibase.cloud/entity/Q1752	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper			Frank Bentham Stevens	https://beyond-notability.wikibase.cloud/entity/Q1754	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q796	Marion Helen Cooper			John Vincent Gray	https://beyond-notability.wikibase.cloud/entity/Q1755	man	1944-10-26T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer			Margerie Venables Taylor	https://beyond-notability.wikibase.cloud/entity/Q133	woman	1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer			Arthur Hermann Thomas	https://beyond-notability.wikibase.cloud/entity/Q155	man	1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer			Alec Bain Tonnochy	https://beyond-notability.wikibase.cloud/entity/Q366	man	1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer			Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	man	1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer			Christopher Woodforde	https://beyond-notability.wikibase.cloud/entity/Q1452	man	1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer			John Francis Nichols	https://beyond-notability.wikibase.cloud/entity/Q1535	man	1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q795	Veronica Ruffer			Lewis Edwards	https://beyond-notability.wikibase.cloud/entity/Q1736	man	1944-11-30T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock			John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	man	1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock			José Maria de Navarro	https://beyond-notability.wikibase.cloud/entity/Q262	man	1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock			Kathleen Major	https://beyond-notability.wikibase.cloud/entity/Q862	woman	1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock			William Abel Pantin	https://beyond-notability.wikibase.cloud/entity/Q1419	man	1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock			Bertram Colgrave	https://beyond-notability.wikibase.cloud/entity/Q1440	man	1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q793	Dorothy Whitelock			Cyril Ernest Wright	https://beyond-notability.wikibase.cloud/entity/Q1441	man	1945-01-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor			Frederic George Kenyon	https://beyond-notability.wikibase.cloud/entity/Q159	man	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor			George Francis Hill	https://beyond-notability.wikibase.cloud/entity/Q172	man	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor			Charles Reed Peers	https://beyond-notability.wikibase.cloud/entity/Q55	man	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor			Rachel Maxwell Hyslop	https://beyond-notability.wikibase.cloud/entity/Q710	woman	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor			Katherine Margaret Richardson	https://beyond-notability.wikibase.cloud/entity/Q712	woman	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q713	Joan du Plat Taylor			Barbara Parker	https://beyond-notability.wikibase.cloud/entity/Q809	woman	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner			Claude Jenkins	https://beyond-notability.wikibase.cloud/entity/Q143	man	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner			Irene Josephine Churchill	https://beyond-notability.wikibase.cloud/entity/Q317	woman	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner			Max Teichman-Derville	https://beyond-notability.wikibase.cloud/entity/Q380	man	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner			Rose Graham	https://beyond-notability.wikibase.cloud/entity/Q57	woman	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner			Thomas Downing Kendrick	https://beyond-notability.wikibase.cloud/entity/Q806	man	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner			Bryan Hugh St John O'Neil	https://beyond-notability.wikibase.cloud/entity/Q1426	man	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner			Ronald Frederick Jessup	https://beyond-notability.wikibase.cloud/entity/Q1595	man	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner			William Picknard Delane Stebbing	https://beyond-notability.wikibase.cloud/entity/Q1923		1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner			Arthur Frederick Clements	https://beyond-notability.wikibase.cloud/entity/Q1924	man	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q901	Dorothy Gardiner			Robert Ullock Potts	https://beyond-notability.wikibase.cloud/entity/Q1925	man	1945-02-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young			Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	man	1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young			Lily Frances Chitty	https://beyond-notability.wikibase.cloud/entity/Q867	woman	1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young			Gerald Clough Dunning	https://beyond-notability.wikibase.cloud/entity/Q1455	man	1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young			Armand Donald Lacaille	https://beyond-notability.wikibase.cloud/entity/Q1713	man	1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young			Angus Graham	https://beyond-notability.wikibase.cloud/entity/Q1717	man	1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q1715	Alison Nugent Young			Alexander Ormiston Curle	https://beyond-notability.wikibase.cloud/entity/Q1718	man	1945-03-08T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			Irene Josephine Churchill	https://beyond-notability.wikibase.cloud/entity/Q317	woman	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			Max Teichman-Derville	https://beyond-notability.wikibase.cloud/entity/Q380	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	man	1946-01-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q109	Katherine Maud Elisabeth Murray			Hilary Jenkinson	https://beyond-notability.wikibase.cloud/entity/Q46	man	1946-01-31T00:00:00Z
